Unnamed: 0,Title,Video ID,Published At,Keyword,Likes,Comments,Views,pop_score
172,&quot;WE DONE IT BABY! ð¬ð§ð¯ð²ð EPIC POST-FIGHT SCENES as Leon Edwards Becomes UFC Welterweight Champion,90xB3D-UYd4,2022/8/21,sports,14293,2114,577426,0.0015225625493082023
173,Reactions after Arsenal cruise past Bournemouth | Premier League | NBC Sports,7nMB5YvZ8Ak,2022/8/20,sports,1121,91,65057,7.259866511901715e-05
174,Sports Car Giant Test 2022 â?Ferrari vs Porsche vs McLaren &amp; more! | CAR magazine (4K),YWY5zWR5HrY,2022/8/15,sports,1941,401,83228,0.0002824911463448066
175,Most Embarrassing Moments in Sports - Funniest Moments in Sports History,MRdkdIfkBJ8,2022/5/31,sports,15872,156,4290144,0.0008958325826270329
176,Fulham v. Brentford | PREMIER LEAGUE HIGHLIGHTS | 8/20/2022 | NBC Sports,UtgnaBDIcNo,2022/8/20,sports,2807,194,203084,0.00016351422168028428
177,20 MUST SEE SPORTS MOMENTS,1_r0mhnxGN0,2020/6/14,sports,22288,451,11666184,0.00214461709020229
178,Arsenal v. Leicester City | PREMIER LEAGUE HIGHLIGHTS | 8/13/2022 | NBC Sports,0dW3d3taopc,2022/8/13,sports,10119,664,891548,0.0005764680532219564
179,How To Make a McDonald&#39;s Cheeseburger,SvOx7tA_Cv8,2022/7/4,how-to,135155,11354,2361410,0.00886579386936138
180,How to Beat the SMART FISH in COLD SKIN,RIbMoJouce8,2022/8/23,how-to,14408,864,275924,0.0007474987191593903
181,How to Get Your Brain to Focus | Chris Bailey | TEDxManchester,Hu4Yvq-g7_Y,2019/4/5,how-to,315980,6186,13176819,0.010996703451582658
182,How To Make Every Sushi | Method Mastery | Epicurious,ZzLPUoetSHw,2022/7/21,how-to,44809,660,1341953,0.0014944603058082246
183,COMMON LIVING ROOM DESIGN MISTAKES + HOW TO FIX THEM,LWxUb_dwd-0,2021/12/12,how-to,22532,198,443909,0.0007237396362168244
184,Body Language Expert Explains How to Show Confidence | WIRED,VRJzvJ5XPQI,2021/10/18,how-to,295514,5266,8378324,0.010031040869972505
185,Former FBI Agent Explains How to Read Body Language | Tradecraft | WIRED,4jwUXV4QaTw,2019/5/21,how-to,1165120,40435,44943014,0.04615476264117681
186,Alexa Chung Learns How To Dress The French Way | ALEXACHUNG,ZRjKX1-ilwo,2019/10/11,how-to,136929,3323,5249373,0.004943090354454891
187,How to Write Less but Say More | Jim VandeHei | TED,v6BmurUpiN0,2022/8/22,how-to,2048,193,58330,0.00014768267333683212
188,How to gain control of your free time | Laura Vanderkam,n3kNlFMXslo,2017/2/7,how-to,169217,2295,7370713,0.005673848464688174
189,How to Deal with Difficult People | Jay Johnson | TEDxLivoniaCCLibrary,kARkOdRHaj8,2018/10/18,how-to,56460,2118,3745331,0.0023803317276952164
190,How to Raise Successful Kids -- Without Over-Parenting | Julie Lythcott-Haims | TED,CyElHdaqkjo,2016/10/4,how-to,78076,1822,2947659,0.0027955398894796662
191,How To Beat EVERY DEATH GAME In &quot;Die Now&quot;,joAOl1CVlpE,2022/7/31,how-to,28603,1300,855958,0.001274294494055068
192,How To Fix a Water Damaged Laptop,115amzVdV44,2020/8/18,how-to,910553,81975,52061447,0.06281804670867736
193,How to Levitate,z2I5J1ArmeM,2020/11/7,how-to,49642,1589,3750968,0.002007756707276839
194,How To BRAINWASH Yourself For Success &amp; Destroy NEGATIVE THOUGHTS! | Dr. Joe Dispenza,La9oLLoI5Rc,2018/6/12,how-to,338470,9618,14322764,0.012718226807135089
195,"How To Beat EVERY $1,000,000,000 DEATH GAME In &quot;Zero&quot;",0R4Bk73HDLk,2022/8/14,how-to,46638,2210,1902823,0.0021330271317930626
196,Why You&#39;re Always Tired (and how to fix it),RpaxxN8jTHo,2022/6/15,how-to,80596,2415,1606273,0.0030347963525908144
197,How to Survive a Drone Swarm,rnwiG7USp9c,2022/8/24,how-to,554,60,15329,4.481421539494268e-05
198,The first 20 hours -- how to learn anything | Josh Kaufman | TEDxCSU,5MgBikgcWnY,2013/3/14,how-to,723998,14759,31858250,0.025344289457648616
199,How To Master 5 Basic Cooking Skills | Gordon Ramsay,ZJy1ajvMU1k,2016/3/7,how-to,665269,25869,36467409,0.028004062050063422
200,HOW2: How To Do 100 Things! [Saturday Supercut],kmhvZ8kVdG4,2018/2/24,how-to,70465,17616,10097646,0.012375196082603896
201,How To Sell On Amazon As A Beginner Under 15 Minutes,QGE6r0KvEFo,2022/8/23,how-to,600,55,10671,4.2256159358922376e-05
202,How to Start a Blog in 2022 | By Sophia Lee,m7Jw3a7CpNA,2021/12/3,how-to,32092,181,425850,0.0010167410450649202
203,How To Be Effortlessly Confident,KmOAznOQX-g,2019/7/29,how-to,347137,7750,13590001,0.012315476469590879
204,"How to build a PC, the last guide you&#39;ll ever need!",BL4DCEp7blY,2022/4/17,how-to,150521,5653,4584546,0.00615732417771608
205,How To Stop Overthinking,mWQTgSt7GeU,2022/8/23,how-to,6773,595,111581,0.00046106377395433286
206,How To ACTUALLY Get FREE Robux In Roblox! *EASY*,fwi5k4BJL34,2022/8/23,how-to,515,184,11848,0.00012745550707900187
207,Cake Rescue from Cake Fail to Nailed It | How To Cook That Ann Reardon,lHgw32F_0wQ,2022/7/29,how-to,29551,1213,513997,0.0012494000351985501
208,27 EASY MAGIC TRICKS,xqAoloAGlCE,2019/1/18,how-to,262633,5960,47276202,0.012268746917796704
209,How to Kill Pennywise | NowThis Nerd,zjsUbMf_t2c,2018/1/12,how-to,99816,4641,8620346,0.00470603673494942
210,27 CLEANING TIPS THAT WILL SAVE YOU LOTS OF MONEY,G18zAn2APsc,2020/5/7,how-to,46254,669,2144508,0.0015656435838526724
211,How to Discover Your Authentic Self -- at Any Age | Bevy Smith | TED,7vqnazqmceQ,2022/5/20,how-to,31042,899,698519,0.0011591755359369922
212,GENIUS HACKS FOR ANY OCCASION || How to Write Faster! Smart Parenting TikTok Tricks by 123 GO!,QCQiLmff1ds,2021/11/20,how-to,45027,1140,5578536,0.0018779970010396648
213,How to Grow Your Thumb,wcUWnCQGET4,2022/8/15,how-to,207617,8534,4382539,0.00877889202543634
214,How to Simplify Your Life | Minimalist Philosophy,casK0pXZ5sc,2022/8/11,how-to,8227,314,153395,0.0003374017655581046
215,Debunking Fake Cooking Videos &amp; Vaping Lies | How To Cook That Ann Reardon,bAD3tHU6Gss,2022/8/12,how-to,55233,5097,742272,0.003904722107031093
216,HOW TO GET THESE HIDDEN ROBLOX FACES ð¤©,ed0ErkxpH5w,2022/8/21,how-to,2992,246,110066,0.00019424609071187453
217,The Incredible New Way to Poach Eggs that NEVER Fails | Epicurious 101,mrq3iZcvHAw,2022/8/23,how-to,4852,218,76373,0.00021394707119433155
218,How to Organise your Life - Building a Second Brain,K-ssUVyfn5g,2022/6/21,how-to,26024,1165,662992,0.0011487450958839877
219,How To BECOME Rainbow Friends In Roblox,YQ-vBi3_gB0,2022/8/13,how-to,12124,1188,638770,0.0009069577582549673
220,"How To Learn Anything, Anywhere - Elon Musk",r34KwZzUmV8,2021/11/23,how-to,61089,2899,2943450,0.0028086927250136045
221,4 Things We&#39;ve Forgotten How to Make,hmpBODRtwfw,2022/3/31,how-to,62375,2417,1687552,0.002581494219252433
222,How to Make Perfect Stir Fry Every Time | 4 Components of Stir Fry | You Can Cook That,dZYFO2y9BrM,2021/10/20,how-to,21286,731,705942,0.0008442168253066413
223,How To Work For MrBeast,ieKAhG_gdCw,2022/8/18,how-to,421608,17009,5992730,0.017604066159505032
224,HOW TO GET THE &quot;DECIMATOR SHIELD&quot; in &quot;The Archon&quot; - Vanguard Zombies,fJ4fvTcG43A,2022/8/24,how-to,63,20,3311,1.3893893974957552e-05
225,How to Solve a Rubik&#39;s Cube | WIRED,R-R0KrXvWbc,2019/9/5,how-to,339758,32718,29905105,0.025273266737227226
226,[UPDATE] How to get ALL 5 NEW BACKROOMS MORPHS in Backrooms Morphs | Roblox,Y6rZWiS1Itc,2022/8/24,how-to,866,48,42948,4.336038415532997e-05
227,TiÃ«sto - The Business (Official Music Video),nCg3ufihKyU,2020/9/25,business,1706185,25334,208293677,0.06630851013599921
228,Tiesto - The Business (Official Lyric Video),PO_d169ibZ8,2020/9/25,business,385847,4381,54244089,0.015549173702544982
229,TiÃ«sto - The Business (Lyrics),2AMjrc7cpHY,2020/9/25,business,79281,1683,9090985,0.0031557629884742117
230,TiÃ«sto - The Business (Official Audio),wJS9eb6_o00,2020/11/4,business,24029,422,1820413,0.0008660403442837366
231,TiÃ«sto - The Business (Lyrics),4x2S3LhbM0k,2020/12/20,business,9178,111,933111,0.0003382545668950811
232,TiÃ«sto - The Business (Lyrics),fhTUAlOSRi0,2020/12/9,business,21367,467,2822656,0.0008873543859833005
233,Tiesto - The Business (1 Hour Super Unstoppable Extended Version),NL7X0u8et6Q,2020/11/2,business,43643,1336,5750667,0.0019216777084882517
234,Why Royal Quinoa is So Expensive | So Expensive Food | Business Insider,hkKGjXNQb4I,2022/8/23,business,6028,697,533712,0.0005229044334015362
235,Yung Berg - The Business ft. Casha,LFtGY8pWIC0,2009/10/25,business,229141,7461,28325416,0.010077281146750779
236,How to Create Weekly Planner For Business - Canva For Beginners,rlV10AFUES0,2022/7/11,business,253,2,6389,8.129456773173958e-06
237,business 101 everything you need to know about business and startup basics,RFDaxPoGA6U,2018/9/14,business,25934,424,1102647,0.0008845744933784424
238,DON&#39;T USE DOMAIN.COM Before Watch THIS VIDEO! Best Domain Registrar  for Business,#NAME?,2022/8/1,business,114,2,2270,3.850848057711838e-06
239,9 Business Ideas that Will Be BIG in 2022,6bzTrChjEdc,2022/2/15,business,13038,470,368017,0.0005249137716189271
240,19 Year-Old Starts a Trucking Business,-8TnsjDRXUE,2022/8/22,business,3232,580,188875,0.0004124112013639233
241,Mark Cuban - The #1 Reason Why Most People Fail In Business,jffyqZRIcHc,2019/10/16,business,46519,1064,2228510,0.0016761265129074316
242,Twitter whistleblower slams company&#39;s alleged security problems,eywOfvsiKHM,2022/8/23,business,1483,122,45872,9.618863098617818e-05
244,Businesses that Never Fail? 7 Businesses with Amazingly Low Failure Rates [Backed by Data],oSQkwtUBwx0,2022/2/13,business,27189,622,1273223,0.0009786637372291142
245,6 Businesses That Will Never Go Out of Market,cIMM4TJMDRI,2022/5/16,business,14477,1661,580096,0.0012318595509183598
246,Best Online Business To Start As A BEGINNER (2022),gNRGkMeITVU,2022/2/8,business,57308,2303,859569,0.002398231259087749
247,Andrew Tate Announces New &quot;Business&quot; After Ban,kQFebypq4Qc,2022/8/24,business,441,496,26499,0.00034103531975332885
248,Why the Metaverse Is Fashion&#39;s Next Goldmine | The Business of Fashion Show,UBZ6Bd0LDjs,2021/11/12,business,17327,965,561921,0.0008626360049719537
249,"6 Hilarious Business Ideas That Could Make You $1,000,000 in 2022 (#351)",7YJ1SMw4mJs,2022/8/23,business,489,240,14263,0.00016561099068398445
250,Ep : 25 | Worlds Biggest Edtech Channel | Khan Sir | Bada Bharat | Dr Vivek Bindra,J9lj3xdQoAk,2022/8/24,business,216891,11046,2018720,0.010172058877510234
251,7 Profitable Business Ideas for 2022,0Q7HCaKq-j4,2021/3/15,business,29443,1408,1218268,0.001353514030658664
252,"TiÃ«sto &amp; Ty Dolla $ign - The Business, Pt. II (Official Lyric Video)",fVuw7VCefME,2021/1/21,business,65748,1269,5351715,0.0024201469618237424
253,à¤­à¤µà¤¿à¤·à¥à¤¯ à¤®à¥à¤?à¤¯à¤¹à¥ 10 à¤¬à¤¿à¤à¤¨à¥à¤¸ à¤à¤²à¥à¤à¤¾ð 10 Best future Business ideas 2022 ð¥ top 10 business ideas in Future,B6QrWQQtIKg,2022/8/24,business,295,9,15582,1.14471631106672e-05
254,How to Start a Business from NOTHING,awnn-bqV_Tw,2021/8/25,business,36376,1876,875957,0.0017274515037132797
255,How To Run A Profitable Business &amp; Make Money,aNu000cQZmU,2019/12/11,business,52363,2102,984168,0.002192782754593276
256,Elon Musk on Millennials and How To Start A Business,ARoGZIN5oC4,2018/12/15,business,49949,5045,2464907,0.0038237075147495507
257,"Behzad Leito &amp; Sijal Ft Sepehr Khalse, Saman Wilson, Sohrab MJ, &amp; Alireza JJ) - &quot;Business&quot; AUDIO",BUrVitrNDHY,2022/1/12,business,5015,1830,520371,0.0012696357253393052
259,"How He Started a Coffee Business (With $1,800)",HPq05GXUgL8,2022/5/9,business,13852,516,776034,0.0005764289061098368
260,gagnez 200.000 Fcfa par jour avec ce business en afrique,55_aBSEGNC0,2022/8/24,business,134,16,2786,1.177884463297071e-05
261,44 Businesses You Can Start During The 2022 Recession,_XzohkDRIg4,2022/7/14,business,22569,859,384275,0.0009239425306810888
262,Paul Pelosi DUI dashcam footage released,XYD0MXvfoCI,2022/8/24,business,2063,662,37352,0.00045936785226092505
263,"20 à¤¹à¤à¤¾à¤° à¤°à¥à¤?à¤à¤®à¤¾à¤à¤?à¤¦à¥à¤à¥ à¤¯à¥ à¤®à¤¶à¥à¤?ð¥| New Business Ideas 2022 | Small Business Ideas, New Business Ideas",XnJ9KckzQEU,2022/8/24,business,539,23,23819,2.3502736905541602e-05
264,How Covid Is Transforming the $380 Billion Luxury Fashion Industry | The Business of Fashion Show,SoNu7gNl1I4,2021/10/1,business,32152,393,589907,0.001048809498700255
265,Why Copper River King Salmon Is So Expensive | So Expensive Food | Business Insider,loQWJaa1_hM,2022/7/26,business,13126,600,746236,0.0005965698466084418
267,Liger Day 1 Advance Booking &amp; Pre Release Business | Vijay Deverakonda,N9uyC-V2-uY,2022/8/24,business,2667,303,42274,0.00022446503075497945
268,"helping a homeless woman, starting an online business as a 17 year old (coaching livestream)",fABhkvOSllI,2022/8/24,business,5006,157,82844,0.00019105340932351055
269,How Liquidating Unwanted Goods Became A $644 Billion Business,ddbb2nPwC-c,2022/2/19,business,19993,1870,1851336,0.0014642777932768745
270,Racist AI Rapper Gets Bounced From The Music Business,jXkKghLs2O8,2022/8/24,business,667,305,11649,0.00021058351156969036
271,Lakeyah Ft. Latto - Mind Yo Business (Official Video),4hCogXAzONk,2022/6/3,business,146358,3790,7989628,0.005449759118494768
272,"I Quit My $21K Day Job To Start My Own Business - Now It Brings In Over $500,000",odN3ON4ZVOE,2022/7/20,business,3440,769,108903,0.000539468312384548
273,Tshepiso Ramotsehoa | Life Story | Business Coaching | Government |  Education | Youth | Women,On1iHuNBoMA,2022/8/24,business,187,29,4073,2.078185813464603e-05
274,Small Business | TikTok Compilation,nXOroUomnjA,2021/3/24,business,22861,977,1437698,0.0010127835458628885
275,How To Use Canva For BEGINNERS! [FULL Canva Tutorial 2021],un50Bs4BvZ8,2021/1/7,tutorial,25630,1741,1435374,0.001461855205286562
276,FULL FACE OF FLAWLESS In-Depth Makeup Tutorial | NikkieTutorials,dhLCzSwUTvc,2019/6/29,tutorial,158935,8326,6100867,0.007649244324815847
277,Microsoft Excel Tutorial for Beginners - Full Course,Vl0H-qTclOg,2020/10/28,tutorial,74485,1569,4435209,0.002682852855855086
278,APIs for Beginners - How to use an API (Full Course / Tutorial),GZvSYJDk-us,2019/12/17,tutorial,80368,2008,3368446,0.002930297391737203
279,MySQL Tutorial for Beginners [Full Course],7S_tz1z_5bA,2019/3/20,tutorial,170234,7686,7367727,0.0076064638431301455
280,âClean Girlâ?Makeup Tutorial &amp; Hydrated Skincare Routine,JPUbSvsxjsY,2022/6/20,tutorial,30518,486,879609,0.001024950443340035
281,Figma UI Design Tutorial: Get Started in Just 24 Minutes! (2022),FTFaQWZBqQ8,2020/12/8,tutorial,45040,1451,1632584,0.0017513627572081556
282,"HOW TO: EASY EVERYDAY FALL MAKEUP TUTORIAL! - Tips, Tricks &amp; Techniques for Beginners!",QWMg1TWGaLA,2022/8/22,tutorial,1341,72,19323,6.502304870108524e-05
283,Worlds Cleanest Fade - Haircut Tutorial,3SdJygwlfWU,2022/5/20,tutorial,5180,129,190491,0.00018797553242277154
284,Java Tutorial for Beginners,eIrMbAQSU34,2019/7/15,tutorial,195700,7321,7569833,0.008031283456123726
285,Kubernetes Tutorial for Beginners [FULL COURSE in 4 Hours],X48VuDVv0do,2020/11/6,tutorial,73498,3270,4984442,0.0033299646995435983
286,C++ Tutorial for Beginners - Full Course,vLnPwxZdW4Y,2018/8/24,tutorial,235659,11732,9769103,0.011043181102688617
287,you need to learn SQL RIGHT NOW!! (SQL Tutorial for Beginners),xiUTqnI6xk8,2022/8/17,tutorial,10669,1149,223700,0.0008580933654725501
288,How to Design a Tutorial,45csSEotJY8,2022/7/5,tutorial,8433,882,151493,0.0006615990418045311
289,Lightroom Tutorial BASICS | Photo Editing Masterclass,5x3Hy7zie94,2020/10/18,tutorial,63857,1655,1564431,0.0023180258951613283
290,Python Tutorial - Python Full Course for Beginners,_uQrJ0TkZlc,2019/2/18,tutorial,838345,50531,28574258,0.04340786649174159
291,Learn Python - Full Course for Beginners [Tutorial],rfscVS0vtbw,2018/7/11,tutorial,880208,42227,35771194,0.040213397353161345
292,Gordon Ramsay&#39;s perfect burger tutorial | GMA,iM_KMYulI_s,2017/5/24,tutorial,981522,122371,68512549,0.08802455942157508
293,HTML Tutorial for Beginners: HTML Crash Course,qz0aGYrrlhU,2021/1/11,tutorial,114246,3748,4416622,0.004474558627746576
294,EXTRA GLAM Makeup Tutorial,nf8ySuesAPg,2020/8/6,tutorial,143191,3883,7549484,0.005378985586094532
295,Reacting to people following my wolf cut tutorial,3yYU1BOrSo8,2022/1/30,tutorial,216934,4192,5656681,0.00744034773450725
296,179 Minecraft Build Hacks!,sNRcVXkZjWM,2022/7/3,tutorial,205557,4239,7783157,0.00719073036193722
297,Gordon Ramsay&#39;s Top Basic Cooking Skills | Ultimate Cookery Course FULL EPISODE,FTociictyyE,2019/11/7,tutorial,132845,3878,7975584,0.005129392063249117
298,31 Tricks to Become a Minecraft Building Pro,bJQV9JHiMho,2022/8/12,tutorial,74900,1841,1454316,0.0026785908758336823
299,30 Easy DIY Projects For Beginners That Increase Your Home Value,2G5f_LpdLh0,2018/6/1,tutorial,76010,788,7906241,0.0027962901830476177
300,Clean Girl On The Go Makeup Tutorial | Christen Dominique,NlAxapKT0x8,2022/2/4,tutorial,18780,514,679453,0.000696678778197461
301,How to play &#39;Interstellar&#39; ð¹â?(Cornfield Chase) Complete Piano Tutorial,nfFQm82IqUc,2022/8/5,tutorial,4315,203,83902,0.00019489431404860828
302,Tutorials That Went Wrong - Part 2,Ayhct2DylC4,2022/7/6,tutorial,23977,1964,925547,0.0015524673007785042
303,TypeScript Tutorial for Beginners [2022],d56mG7DezGs,2022/5/23,tutorial,4985,576,191830,0.00042674743200601977
304,Facing My Worst Fears... Makeup Challenge! | NikkieTutorials,Qb_u2M9Wrsk,2022/5/23,tutorial,44083,3332,870453,0.0026768868645895717
305,Lisa Rinnaâs Guide to Ageless Skin and Her Signature Plush Lips | Beauty Secrets | Vogue,mpS6UNfnajw,2020/11/19,tutorial,63543,2634,1642556,0.002705663445238076
306,Sony a7R III Training Tutorial,ExqpymyUFt4,2018/2/1,tutorial,12050,697,793228,0.0006250934464351683
307,Drawing faces tutorial,oQm8Df4UYNw,2021/3/5,tutorial,101457,955,1684678,0.003259311011060164
308,How to Get Waves (5 Step Tutorial) | GQ,WJD8P9Fi1yc,2021/8/20,tutorial,18184,601,622551,0.0007122307550045279
309,Tutorial -  Friday Night Funkin&#39; OST,V-7nSV5M3Bk,2020/12/1,tutorial,47823,2897,3335591,0.0025565902787329227
310,"FANTASTIC BEAUTY TUTORIAL | Amazing Hair Dyeing Techniques, Nail Art Ideas And Makeup Trends",h3Xpc1KoCbM,2022/1/9,tutorial,93094,1136,26355125,0.005441925531814692
311,EVERYDAY SUMMER MAKEUP TUTORIAL ...,GMsrRe_4akE,2022/7/28,tutorial,12502,1115,203851,0.0008611387299253537
312,Hailey Bieber&#39;s Date Night Skin Care &amp; Makeup Routine | Beauty Secrets | Vogue,O_qgaOUR3Fo,2022/6/15,tutorial,121477,2653,3218250,0.004256422485867331
313,How to Get Sturdy in 2022 | Dance Tutorial,bRE4ehYNvIY,2022/1/3,tutorial,41409,1025,1253037,0.0014928693562170157
314,Learn to JUGGLE 3 BALLS - Beginner Tutorial,dCYDZDlcO6g,2019/9/17,tutorial,29065,2375,1592794,0.0018884112140592512
315,25 Features Mojang Keeps a Secret,o9gQBGk1XaE,2022/8/14,tutorial,97091,2989,2417577,0.0036941243972993757
316,Euphoriaâs Alexa Demie Shares Her â?0s Glam Tutorial | Beauty Secrets | Vogue,UxQg3_Cmwhw,2019/7/30,tutorial,869059,12196,21485819,0.028530414164509257
317,"BACK TO SCHOOL HAIR TUTORIAL! | Elementary, Middle, and High School!",ZIJpiMXOaUg,2022/8/23,tutorial,10595,826,345071,0.0006602490694276403
318,How to Moonwalk (Dance Moves Tutorial) | Mihran Kirakosian,QGm6v9-1ZBU,2017/2/1,tutorial,190593,5568,11034311,0.007339808045519952
319,20 Minecraft Block Facts You Maybe Didn&#39;t Know,LeC5yJq4tsI,2022/8/21,tutorial,57526,1115,1204024,0.001970530650176998
320,SPEAKING DUTCH ONLY Makeup Tutorial! | NikkieTutorials,jL0qadiKDlQ,2019/7/18,tutorial,407460,40969,11745320,0.030702578559139763
321,Tutorials That Went WRONG,cHU8kPS9vEY,2021/9/8,tutorial,186142,5329,5646817,0.0069507015333936314
322,Tutorial ð do u want to see the result? XO TEAM TIKTOK Elsarca #xoteam #elsarca #tiktok,ud9TRfHA1EM,2022/7/25,tutorial,375997,2031,7009241,0.011887753886312106
323,the minecraft tutorial world had a secret...,lMmqdJG1i94,2022/3/29,tutorial,702681,15608,7892369,0.024382612012889198
324,Musica Tutorial completa FNF  (Friday Night Funkin&#39;),YddlgO8ZN00,2021/1/22,tutorial,8851,287,525488,0.00035232091530167694
325,The best and worst retail trading platforms: Finance professor,54CXEWwy5U4,2022/8/23,finance,113,32,5110,2.2286648005160923e-05
326,Bajaj Finance Decade&#39;s Top Wealth Creator | Wonderful Wednesday | Parimal Ade &amp; Aastha Khurana,ZtiuDBnbYmk,2022/8/24,finance,954,81,13991,6.323387526489525e-05
327,"Tech firms can&#39;t hide behind advertising rules with financial products, says CFPB chief",0vEdNPoeemQ,2022/8/22,finance,40,14,2783,9.711796901445873e-06
328,"Housing: âThis might be almost the worst time you could buy,â?Columbia Business School Professor C",gwCWtTzf4Ss,2022/8/22,finance,765,319,100366,0.00022113400830346683
329,"Intel, Brookfield ink $30 billion financing deal for chip factory expansion",gNC_d2G_Eyo,2022/8/23,finance,59,23,7093,1.5956443670183435e-05
330,Student loan forgiveness a &#39;lose-lose&#39; for Biden: Yahoo Financeâs Rick Newman,TnOvQ7Tae8I,2022/8/24,finance,13,21,1485,1.4435968967679134e-05
